District ID,District Name,School ID,School Name,School Year,Number of Students Tested,Standard CMT Score Summary Average Scale Score,Standard CMT Score Summary Percent at above Goal level,Standard CMT Score Summary Percent at above Proficient level
103,Norwalk School District,20,Fox Run Elementary School,2010-11,65,261.3,60,87.7
103,Norwalk School District,7,Jefferson Magnet School,2010-11,98,266,60.2,87.8
103,Norwalk School District,8,Kendall Elementary School,2010-11,83,257.9,63.9,85.5
103,Norwalk School District,22,Marvin Elementary School,2010-11,74,239.3,43.2,75.7
103,Norwalk School District,21,Naramake Elementary School,2010-11,66,272.9,74.2,87.9
103,Norwalk School District,13,Rowayton School,2010-11,74,257.5,70.3,82.4
103,Norwalk School District,23,Silvermine Elementary School,2010-11,57,253.5,54.4,84.2
103,Norwalk School District,14,Tracey School,2010-11,64,250.4,53.1,76.6
103,Norwalk School District,24,Wolfpit School,2010-11,33,276.5,78.8,87.9
104,Norwich School District,14,John B. Stanton School,2010-11,71,222.1,40.8,62
104,Norwich School District,20,John M. Moriarty School,2010-11,75,232.9,48,68
104,Norwich School District,8,Samuel Huntington School,2010-11,49,274,73.5,83.7
104,Norwich School District,17,Thomas W. Mahan School,2010-11,35,241.4,51.4,77.1
104,Norwich School District,19,Uncas School,2010-11,39,220.8,35.9,66.7
104,Norwich School District,18,Veterans' Memorial School,2010-11,49,244.6,51,77.6
104,Norwich School District,15,Wequonnoc School,2010-11,40,208.1,25,47.5
106,Old Saybrook School District,2,Kathleen E. Goodwin School,2010-11,119,262.4,62.2,94.1
107,Orange School District,5,Peck Place School,2010-11,63,269.7,77.8,93.7
107,Orange School District,3,Race Brook School,2010-11,63,286,88.9,96.8
107,Orange School District,4,Turkey Hill School,2010-11,47,295.3,93.6,100
108,Oxford School District,1,Oxford Center School,2010-11,169,269.1,74.6,94.1
109,Plainfield School District,1,Moosup Elementary School,2010-11,80,252.7,56.3,86.3
109,Plainfield School District,4,Shepard Hill Elementary School,2010-11,99,246.9,47.5,82.8
110,Plainville School District,4,Frank T. Wheeler School,2010-11,43,274.9,79.1,90.7
110,Plainville School District,2,Linden Street School,2010-11,66,244.5,48.5,81.8
110,Plainville School District,5,Louis Toffolon School,2010-11,62,250.2,54.8,83.9
111,Plymouth School District,4,Harry S. Fisher Elementary School,2010-11,49,256.2,53.1,89.8
111,Plymouth School District,2,Plymouth Center School,2010-11,57,255.1,59.6,86
112,Pomfret School District,1,Pomfret Community School,2010-11,57,268,78.9,91.2
113,Portland School District,4,Gildersleeve School,2010-11,111,251.6,66.7,88.3
114,Preston School District,4,Preston Veterans' Memorial School,2010-11,53,254.3,64.2,81.1
116,Putnam School District,3,Putnam Elementary School,2010-11,87,242.9,47.1,80.5
117,Redding School District,1,Redding Elementary School,2010-11,119,294.4,89.1,96.6
206,Regional School District 06,1,Goshen Center School,2010-11,35,264.8,71.4,97.1
206,Regional School District 06,2,James Morris School,2010-11,30,250.7,60,80
206,Regional School District 06,3,Warren Elementary School,2010-11,NA,NA,NA,NA
210,Regional School District 10,3,Harwinton Consolidated School,2010-11,67,273.8,77.6,97
210,Regional School District 10,2,Lake Garda Elementary School,2010-11,102,275.5,71.6,92.2
212,Regional School District 12,2,Booth Free School,2010-11,NA,NA,NA,NA
212,Regional School District 12,1,The Burnham School,2010-11,NA,NA,NA,NA
212,Regional School District 12,4,Washington Primary School,2010-11,25,291.1,92,92
213,Regional School District 13,2,Francis E. Korn School,2010-11,90,262.9,70,90
213,Regional School District 13,5,John Lyman School,2010-11,69,265.1,68.1,94.2
214,Regional School District 14,2,Mitchell Elementary School,2010-11,105,273.2,73.3,93.3
215,Regional School District 15,4,Gainfield Elementary School,2010-11,64,274.7,79.7,92.2
215,Regional School District 15,7,Long Meadow Elementary School,2010-11,103,285.3,85.4,97.1
215,Regional School District 15,6,Middlebury Elementary School,2010-11,82,273,79.3,91.5
215,Regional School District 15,5,Pomperaug School,2010-11,90,278.6,80,93.3
216,Regional School District 16,3,Algonquin School,2010-11,99,271.4,75.8,90.9
216,Regional School District 16,1,Laurel Ledge School,2010-11,89,258.3,70.8,88.8
217,Regional School District 17,2,Burr District Elementary School,2010-11,59,290.8,89.8,98.3
217,Regional School District 17,1,Haddam Elementary School,2010-11,51,278.9,80.4,94.1
217,Regional School District 17,3,Killingworth Elementary School,2010-11,91,275.6,75.8,96.7
218,Regional School District 18,3,Center School,2010-11,93,286.8,89.2,98.9
218,Regional School District 18,1,Lyme Consolidated School,2010-11,25,279.8,88,96
118,Ridgefield School District,8,Barlow Mountain Elementary School,2010-11,47,293.5,93.6,100
118,Ridgefield School District,6,Branchville Elementary School,2010-11,63,288.9,87.3,100
118,Ridgefield School District,4,Farmingville Elementary School,2010-11,59,285.8,83.1,96.6
118,Ridgefield School District,3,Ridgebury Elementary School,2010-11,82,280.6,82.9,97.6
118,Ridgefield School District,5,Scotland Elementary School,2010-11,64,292.3,89.1,96.9
118,Ridgefield School District,2,Veterans Park Elementary School,2010-11,55,292,89.1,94.5
119,Rocky Hill School District,4,Myrtle H. Stevens School,2010-11,89,264.8,69.7,89.9
119,Rocky Hill School District,5,West Hill School,2010-11,88,276,81.8,93.2
121,Salem School District,1,Salem Elementary School,2010-11,42,263.3,61.9,85.7
122,Salisbury School District,1,Salisbury Central School,2010-11,34,287.4,85.3,100
123,Scotland School District,1,Scotland Elementary School,2010-11,NA,NA,NA,NA
124,Seymour School District,3,Anna L. Lopresti School,2010-11,50,269.2,64,88
124,Seymour School District,1,Bungay School,2010-11,88,263.2,70.5,89.8
124,Seymour School District,4,Paul Chatfield School,2010-11,41,254.1,65.9,85.4
125,Sharon School District,1,Sharon Center School,2010-11,NA,NA,NA,NA
126,Shelton School District,10,Booth Hill School,2010-11,82,269.8,70.7,92.7
126,Shelton School District,5,Elizabeth Shelton School,2010-11,100,253.9,59,81
126,Shelton School District,8,Long Hill School,2010-11,81,263.3,65.4,88.9
126,Shelton School District,9,Mohegan School,2010-11,97,262.8,70.1,85.6
126,Shelton School District,6,Sunnyside School,2010-11,62,259.3,62.9,88.7
127,Sherman School District,1,Sherman School,2010-11,36,266.3,66.7,88.9
270,Side By Side Community School District,1,Side By Side Community School,2010-11,23,247.2,47.8,73.9
128,Simsbury School District,1,Central School,2010-11,58,278.1,77.6,91.4
128,Simsbury School District,6,Latimer Lane School,2010-11,75,286.8,88,96
128,Simsbury School District,7,Squadron Line School,2010-11,98,284.6,87.8,96.9
128,Simsbury School District,3,Tariffville School,2010-11,30,300.2,90,96.7
128,Simsbury School District,4,Tootin' Hills School,2010-11,74,303.5,90.5,97.3
129,Somers School District,4,Somers Elementary School,2010-11,106,257.2,59.4,89.6
132,South Windsor School District,7,Eli Terry School,2010-11,63,279.3,81,95.2
132,South Windsor School District,6,Orchard Hill School,2010-11,81,267,74.1,91.4
132,South Windsor School District,1,Philip R. Smith School,2010-11,58,242.2,53.4,81
132,South Windsor School District,2,Pleasant Valley School,2010-11,66,270.8,78.8,92.4
132,South Windsor School District,4,Wapping Elementary School,2010-11,53,277.5,81.1,90.6
131,Southington School District,15,Derynoski Elementary School,2010-11,114,270.4,74.6,94.7
131,Southington School District,13,Flanders School,2010-11,48,275.7,77.1,93.8
131,Southington School District,2,Hatton School,2010-11,47,284.7,83,93.6
131,Southington School District,6,Plantsville School at North Center,2010-11,50,292.5,96,100
131,Southington School District,7,South End School,2010-11,31,305.6,93.5,96.8
131,Southington School District,8,Strong School,2010-11,76,290.3,90.8,96.1
131,Southington School District,9,Thalberg School,2010-11,80,293.6,88.8,96.3
131,Southington School District,14,Urbin T. Kelley School,2010-11,69,280.1,84.1,97.1
133,Sprague School District,1,Sayles School,2010-11,39,258.1,61.5,92.3
134,Stafford School District,6,Stafford Elementary School,2010-11,128,257,65.6,89.8
135,Stamford School District,20,Davenport Ridge School,2010-11,84,243.4,56,73.8
135,Stamford School District,22,Hart School,2010-11,71,241.9,45.1,76.1
135,Stamford School District,12,Julia A. Stark School,2010-11,83,246.2,56.6,77.1
135,Stamford School District,5,K. T. Murphy School,2010-11,68,254.3,55.9,80.9
135,Stamford School District,6,Newfield School,2010-11,99,266,66.7,84.8
135,Stamford School District,18,Northeast School,2010-11,110,253,54.5,78.2
135,Stamford School District,8,Rogers International School,2010-11,89,267.3,71.9,85.4
135,Stamford School District,9,Roxbury School,2010-11,95,236.4,47.4,69.5
135,Stamford School District,11,Springdale School,2010-11,85,261.2,63.5,80
135,Stamford School District,21,Stillmeadow School,2010-11,76,257.9,59.2,88.2
135,Stamford School District,19,Toquam Magnet School,2010-11,111,263.4,67.6,84.7
135,Stamford School District,14,Westover School,2010-11,137,265.8,62,84.7
136,Sterling School District,3,Sterling Community School,2010-11,51,258.3,62.7,92.2
137,Stonington School District,5,Deans Mill School,2010-11,106,274.4,76.4,95.3
137,Stonington School District,4,West Broad Street School,2010-11,69,256.6,60.9,89.9
138,Stratford School District,3,Chapel School,2010-11,85,246.8,48.2,77.6
138,Stratford School District,13,Eli Whitney School,2010-11,78,261.7,66.7,88.5
138,Stratford School District,4,Franklin School,2010-11,41,246.7,48.8,92.7
138,Stratford School District,8,Lordship School,2010-11,28,236.6,39.3,78.6
138,Stratford School District,9,Nichols School,2010-11,44,256.6,75,90.9
138,Stratford School District,10,Second Hill Lane School,2010-11,87,254.9,58.6,81.6
138,Stratford School District,15,Stratford Academy - Johnson House,2010-11,91,275.5,75.8,94.5
138,Stratford School District,14,Wilcoxson School,2010-11,56,247.9,53.6,87.5
139,Suffield School District,3,McAlister Intermediate School,2010-11,164,274.3,76.8,92.1
140,Thomaston School District,1,Black Rock School,2010-11,65,251.5,56.9,89.2
141,Thompson School District,1,Mary R. Fisher Elementary School,2010-11,70,251.4,60,82.9
142,Tolland School District,2,Tolland Intermediate School,2010-11,239,258.1,67.8,90.4
143,Torrington School District,1,East School,2010-11,59,260.6,71.2,91.5
143,Torrington School District,2,Forbes School,2010-11,58,270.1,67.2,94.8
143,Torrington School District,8,Southwest School,2010-11,40,245.2,45,77.5
143,Torrington School District,9,Torringford School,2010-11,87,257.5,63.2,87.4
143,Torrington School District,13,Vogel-Wetmore School,2010-11,74,259,58.1,89.2
144,Trumbull School District,1,Booth Hill School,2010-11,91,301.2,91.2,98.9
144,Trumbull School District,8,Daniels Farm School,2010-11,70,293.9,82.9,97.1
144,Trumbull School District,10,Frenchtown Elementary School,2010-11,96,286.3,84.4,95.8
144,Trumbull School District,4,Jane Ryan School,2010-11,55,306.1,92.7,96.4
144,Trumbull School District,3,Middlebrook School,2010-11,70,285.3,85.7,95.7
144,Trumbull School District,9,Tashua School,2010-11,53,296.7,92.5,100
145,Union School District,1,Union Elementary School,2010-11,NA,NA,NA,NA
146,Vernon School District,14,Center Road School,2010-11,67,251.2,55.2,79.1
146,Vernon School District,1,Lake Street School,2010-11,44,263.2,70.5,95.5
146,Vernon School District,2,Maple Street School,2010-11,34,238.3,44.1,79.4
146,Vernon School District,3,Northeast School,2010-11,44,233.2,40.9,65.9
146,Vernon School District,10,Skinner Road School,2010-11,55,271.1,69.1,96.4
147,Voluntown School District,1,Voluntown Elementary School,2010-11,29,240.7,55.2,69
148,Wallingford School District,3,Parker Farms School,2010-11,121,256,61.2,86.8
148,Wallingford School District,12,Pond Hill School,2010-11,111,273.1,75.7,94.6
148,Wallingford School District,4,Rock Hill School,2010-11,119,268.2,73.9,90.8
148,Wallingford School District,8,Yalesville School,2010-11,124,269.4,75.8,92.7
151,Waterbury School District,21,B. W. Tinker School,2010-11,72,253.6,61.1,88.9
151,Waterbury School District,3,Barnard School,2010-11,35,220.4,22.9,51.4
151,Waterbury School District,10,Brooklyn Elementary School,2010-11,30,230.3,30,73.3
151,Waterbury School District,5,Bucks Hill School,2010-11,70,224.5,35.7,67.1
151,Waterbury School District,6,Bunker Hill School,2010-11,67,239.8,41.8,73.1
151,Waterbury School District,27,Carrington School,2010-11,64,235.5,43.8,70.3
151,Waterbury School District,9,Driggs School,2010-11,74,247.6,52.7,79.7
151,Waterbury School District,14,F. J. Kingsbury School,2010-11,66,251.5,59.1,84.8
151,Waterbury School District,26,Gilmartin School,2010-11,40,230.9,35,67.5
151,Waterbury School District,7,H. S. Chase School,2010-11,121,246.6,54.5,84.3
151,Waterbury School District,13,Hopeville School,2010-11,61,279.8,85.2,96.7
151,Waterbury School District,31,Maloney Interdistrict Magnet School,2010-11,85,259.6,69.4,92.9
151,Waterbury School District,11,Margaret M. Generali Elementary School,2010-11,84,247.7,50,86.9
151,Waterbury School District,28,Regan School,2010-11,39,287.1,59,84.6
151,Waterbury School District,33,Rotella Interdistrict Magnet School,2010-11,81,262.8,65.4,92.6
151,Waterbury School District,20,Sprague School,2010-11,44,218.2,20.5,59.1
151,Waterbury School District,22,Walsh School,2010-11,77,209.9,23.4,51.9
151,Waterbury School District,23,Washington School,2010-11,41,265.9,70.7,87.8
151,Waterbury School District,8,Wendell L. Cross School,2010-11,50,253.3,60,86
151,Waterbury School District,32,Woodrow Wilson School,2010-11,44,244.2,56.8,79.5
152,Waterford School District,2,Great Neck Elementary School,2010-11,64,279.2,85.9,92.2
152,Waterford School District,6,Oswegatchie Elementary School,2010-11,74,248.8,54.1,81.1
152,Waterford School District,7,Quaker Hill Elementary School,2010-11,64,267,73.4,90.6
153,Watertown School District,3,Fletcher W. Judson School,2010-11,107,251,58.9,88.8
153,Watertown School District,4,Polk School,2010-11,101,248.2,57.4,85.1
155,West Hartford School District,16,Aiken School,2010-11,64,277.2,75,93.8
155,West Hartford School District,2,Braeburn School,2010-11,75,283.6,73.3,88
155,West Hartford School District,4,Bugbee School,2010-11,63,286.9,90.5,95.2
155,West Hartford School District,5,Charter Oak Academy,2010-11,48,247.9,56.3,81.3
155,West Hartford School District,6,Duffy School,2010-11,87,283.1,80.5,90.8
155,West Hartford School District,9,Morley School,2010-11,62,281.2,83.9,93.5
155,West Hartford School District,10,Norfeldt School,2010-11,68,287.9,91.2,100
155,West Hartford School District,17,Smith School,2010-11,56,278.9,73.2,98.2
155,West Hartford School District,12,Webster Hill School,2010-11,76,261.4,65.8,85.5
155,West Hartford School District,13,Whiting Lane School,2010-11,73,260.3,65.8,82.2
155,West Hartford School District,15,Wolcott School,2010-11,67,287.2,85.1,95.5
156,West Haven School District,8,Alma E. Pagels School,2010-11,62,238.7,48.4,74.2
156,West Haven School District,6,Edith E. Mackrille School,2010-11,65,276.3,75.4,92.3
156,West Haven School District,3,Forest School,2010-11,89,248.3,53.9,86.5
156,West Haven School District,14,Savin Rock Community School,2010-11,91,220.5,29.7,58.2
156,West Haven School District,4,Seth G. Haley School,2010-11,75,236.1,42.7,69.3
156,West Haven School District,12,Washington School,2010-11,77,241.6,40.3,75.3
154,Westbrook School District,2,Daisy Ingraham School,2010-11,55,277.2,80,94.5
157,Weston School District,2,Weston Intermediate School,2010-11,173,291.8,86.1,98.3
158,Westport School District,3,Coleytown Elementary School,2010-11,72,276.3,79.2,94.4
158,Westport School District,4,Green's Farms School,2010-11,83,295.4,85.5,96.4
158,Westport School District,5,King's Highway Elementary School,2010-11,85,278.3,78.8,94.1
158,Westport School District,7,Long Lots School,2010-11,93,278.8,84.9,94.6
158,Westport School District,8,Saugatuck Elementary School,2010-11,88,287.9,89.8,95.5
159,Wethersfield School District,8,Alfred W. Hanmer School,2010-11,50,258,64,90
159,Wethersfield School District,10,Charles Wright School,2010-11,42,267.2,69,88.1
159,Wethersfield School District,2,Emerson-Williams School,2010-11,71,284.3,81.7,93
159,Wethersfield School District,11,Highcrest School,2010-11,58,263.7,69,91.4
159,Wethersfield School District,12,Samuel B. Webb Elementary School,2010-11,45,240.2,44.4,75.6
160,Willington School District,1,Center School,2010-11,50,247.4,52,76
161,Wilton School District,7,Cider Mill School,2010-11,308,276.5,77.9,96.4
162,Winchester School District,2,Mary P. Hinsdale School,2010-11,90,258,58.9,86.7
163,Windham School District,1,Natchaug School,2010-11,43,237.7,34.9,76.7
